»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 13:5:36
Configured:	05/16/18 12:56:13 PM
Executed:	05/16/18 01:04:48 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 151	7.5500e-002	149.681091	36.093564
 152	7.6000e-002	146.820068	35.999170
 153	7.6500e-002	143.791199	35.915502
 154	7.7000e-002	140.937805	35.835053
 155	7.7500e-002	137.954712	35.750313
 156	7.8000e-002	134.864807	35.643584
 157	7.8500e-002	131.919861	35.571180
 158	7.9000e-002	128.417969	35.470350
 159	7.9500e-002	125.915527	35.374883
 160	8.0000e-002	122.756958	35.218812
 161	8.0500e-002	119.903564	35.144262
 162	8.1000e-002	116.828918	35.023052
 163	8.1500e-002	113.777161	34.928122
 164	8.2000e-002	110.610962	34.791358
 165	8.2500e-002	107.933044	34.666930
 166	8.3000e-002	104.766846	34.551083
 167	8.3500e-002	101.867676	34.455080
 168	8.4000e-002	98.724365	34.331725
 169	8.4500e-002	95.779419	34.192279
 170	8.5000e-002	92.964172	34.015291
 171	8.5500e-002	89.782715	33.912852
 172	8.6000e-002	86.608887	33.766971
 173	8.6500e-002	83.869934	33.632352
 174	8.7000e-002	81.115723	33.510606
 175	8.7500e-002	77.682495	33.345417
 176	8.8000e-002	74.165344	33.140539
 177	8.8500e-002	71.327209	32.991440
 178	8.9000e-002	68.908691	32.830541
 179	8.9500e-002	65.971375	32.721667
 180	9.0000e-002	62.835693	32.410596
 181	9.0500e-002	60.073853	32.234144
 182	9.1000e-002	56.892395	32.013177
 183	9.1500e-002	53.977966	31.753057
 184	9.2000e-002	50.796509	31.520827
 185	9.2500e-002	47.996521	31.202784
 186	9.3000e-002	44.746399	30.885814
 187	9.3500e-002	41.847229	30.508775
 188	9.4000e-002	38.757324	30.157480
 189	9.4500e-002	35.873413	29.708037
 190	9.5000e-002	33.164978	29.266102
 191	9.5500e-002	30.151367	28.716366
 192	9.6000e-002	27.229309	28.062581
 193	9.6500e-002	24.139404	27.348192
 194	9.7000e-002	21.369934	26.561934
 195	9.7500e-002	18.386841	25.690937
 196	9.8000e-002	15.052795	24.597900
