»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/30/2018 - 20:20:12
Configured:	07/30/18 08:15:35 PM
Executed:	07/30/18 08:19:51 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	3.00
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 289	1.4450e-001	-264.083862	-53.837454
 290	1.4500e-001	-266.647339	-54.037485
 291	1.4550e-001	-269.950867	-54.178970
 292	1.4600e-001	-273.056030	-54.286303
 293	1.4650e-001	-275.787354	-54.427788
 294	1.4700e-001	-278.800964	-54.544879
 295	1.4750e-001	-282.104492	-54.627819
 296	1.4800e-001	-284.690857	-54.793697
 297	1.4850e-001	-288.269043	-54.881516
 298	1.4900e-001	-290.946960	-55.008364
 299	1.4950e-001	-293.937683	-55.169364
 300	1.5000e-001	-296.974182	-55.169364
 301	1.5050e-001	-300.170898	-55.384031
 302	1.5100e-001	-297.599792	-55.262061
 303	1.5150e-001	-294.342041	-55.247425
 304	1.5200e-001	-291.389465	-55.198637
 305	1.5250e-001	-288.337708	-55.149849
 306	1.5300e-001	-285.270691	-55.018122
 307	1.5350e-001	-282.379150	-54.954697
 308	1.5400e-001	-279.251099	-54.930304
 309	1.5450e-001	-276.535034	-54.803455
 310	1.5500e-001	-273.445129	-54.691243
 311	1.5550e-001	-270.393372	-54.622940
 312	1.5600e-001	-267.440796	-54.559515
 313	1.5650e-001	-264.335632	-54.486334
 314	1.5700e-001	-261.093140	-54.398515
 315	1.5750e-001	-258.499146	-54.271667
 316	1.5800e-001	-255.416870	-54.237515
 317	1.5850e-001	-252.227783	-54.139939
 318	1.5900e-001	-249.557495	-54.017970
 319	1.5950e-001	-247.360229	-53.983818
 320	1.6000e-001	-243.873596	-53.842333
 321	1.6050e-001	-240.493774	-53.715485
 322	1.6100e-001	-237.167358	-53.656939
 323	1.6150e-001	-234.054565	-53.593515
 324	1.6200e-001	-231.361389	-53.461788
 325	1.6250e-001	-228.614807	-53.388606
 326	1.6300e-001	-225.074768	-53.354454
 327	1.6350e-001	-222.190857	-53.183696
 328	1.6400e-001	-219.314575	-53.198333
 329	1.6450e-001	-216.255188	-52.969030
 330	1.6500e-001	-213.104248	-52.900727
 331	1.6550e-001	-210.456848	-52.817787
 332	1.6600e-001	-207.260132	-52.773878
 333	1.6650e-001	-204.307556	-52.583605
 334	1.6700e-001	-201.393127	-52.564090
 335	1.6750e-001	-198.089600	-52.451878
 336	1.6800e-001	-195.442200	-52.281120
 337	1.6850e-001	-192.100525	-52.242090
 338	1.6900e-001	-189.178467	-52.066453
 339	1.6950e-001	-186.019897	-51.968878
 340	1.7000e-001	-183.151245	-51.788362
 341	1.7050e-001	-180.046082	-51.763968
 342	1.7100e-001	-177.154541	-51.724938
 343	1.7150e-001	-174.613953	-51.500514
 344	1.7200e-001	-171.379089	-51.485877
 345	1.7250e-001	-168.136597	-51.173635
 346	1.7300e-001	-165.290833	-51.115089
 347	1.7350e-001	-162.055969	-51.149241
 348	1.7400e-001	-158.973694	-50.841877
 349	1.7450e-001	-156.303406	-50.802847
 350	1.7500e-001	-152.282715	-50.705271
 351	1.7550e-001	-149.925232	-50.583301
 352	1.7600e-001	-147.117615	-50.436937
 353	1.7650e-001	-144.371033	-50.310089
 354	1.7700e-001	-141.220093	-50.129574
 355	1.7750e-001	-138.061523	-50.027119
 356	1.7800e-001	-135.284424	-49.919786
 357	1.7850e-001	-132.225037	-49.700240
 358	1.7900e-001	-129.432678	-49.588028
 359	1.7950e-001	-126.319885	-49.509967
 360	1.8000e-001	-123.023987	-49.236755
 361	1.8050e-001	-120.193481	-49.197725
 362	1.8100e-001	-116.973877	-49.202603
 363	1.8150e-001	-114.257813	-48.909876
 364	1.8200e-001	-111.320496	-48.685452
 365	1.8250e-001	-108.085632	-48.602512
 366	1.8300e-001	-105.041504	-48.426876
 367	1.8350e-001	-101.997375	-48.260997
 368	1.8400e-001	-99.082947	-48.060966
 369	1.8450e-001	-95.863342	-47.787754
 370	1.8500e-001	-93.063354	-47.860936
 371	1.8550e-001	-89.851379	-47.597481
 372	1.8600e-001	-87.188721	-47.324269
 373	1.8650e-001	-84.190369	-47.255966
 374	1.8700e-001	-81.092834	-47.036420
 375	1.8750e-001	-78.315735	-46.782723
 376	1.8800e-001	-74.974060	-46.690026
 377	1.8850e-001	-72.273254	-46.529026
 378	1.8900e-001	-69.213867	-46.231420
 379	1.8950e-001	-66.238403	-46.075299
 380	1.9000e-001	-63.667297	-45.928935
 381	1.9050e-001	-60.905457	-45.577662
 382	1.9100e-001	-57.525635	-45.362995
 383	1.9150e-001	-53.810120	-45.280056
 384	1.9200e-001	-51.116943	-44.933662
 385	1.9250e-001	-47.882080	-44.767783
 386	1.9300e-001	-44.883728	-44.597025
 387	1.9350e-001	-41.992188	-44.240873
 388	1.9400e-001	-39.299011	-44.045722
 389	1.9450e-001	-36.163330	-43.796903
 390	1.9500e-001	-33.020020	-43.460267
 391	1.9550e-001	-30.174255	-43.196812
 392	1.9600e-001	-27.114868	-43.069964
 393	1.9650e-001	-24.063110	-42.601600
 394	1.9700e-001	-21.057129	-42.269842
 395	1.9750e-001	-18.157959	-42.016145
 396	1.9800e-001	-15.159607	-41.591690
 397	1.9850e-001	-12.161255	-41.211144
 398	1.9900e-001	-8.895874	-40.830599
 399	1.9950e-001	-5.973816	-40.396386
 400	2.0000e-001	-3.143311	-39.884113
 401	2.0050e-001	-0.259399	-39.571871
 402	2.0100e-001	2.792358	-38.991295
 403	2.0150e-001	5.363464	-38.566840
 404	2.0200e-001	8.796692	-37.956991
 405	2.0250e-001	11.985779	-37.434960
 406	2.0300e-001	14.671326	-36.937324
 407	2.0350e-001	17.723083	-36.444566
 408	2.0400e-001	20.713806	-35.883505
 409	2.0450e-001	23.483276	-35.361474
 410	2.0500e-001	26.802063	-34.927262
 411	2.0550e-001	29.731750	-34.327171
 412	2.0600e-001	32.234192	-33.810019
 413	2.0650e-001	35.026550	-33.302625
 414	2.0700e-001	38.650513	-32.580564
 415	2.0750e-001	41.519165	-31.848745
 416	2.0800e-001	44.677734	-31.097411
 417	2.0850e-001	47.134399	-30.199714
 418	2.0900e-001	50.682068	-29.219077
 419	2.0950e-001	53.718567	-28.257955
 420	2.1000e-001	56.457520	-26.969955
 421	2.1050e-001	59.310913	-25.623408
 422	2.1100e-001	62.355042	-24.189044
 423	2.1150e-001	65.452576	-22.437558
 424	2.1200e-001	68.130493	-20.510436
 425	2.1250e-001	70.953369	-18.417435
 426	2.1300e-001	74.302673	-15.943888
 427	2.1350e-001	77.079773	-13.426432
 428	2.1400e-001	80.070496	-10.572339
 429	2.1450e-001	82.717896	-7.484065
 430	2.1500e-001	85.670471	-4.000608
 431	2.1550e-001	88.378906	-0.375667
 432	2.1600e-001	91.522217	3.717638
 433	2.1650e-001	94.070435	7.957307
 434	2.1700e-001	97.404480	12.353098
 435	2.1750e-001	100.326538	17.153828
 436	2.1800e-001	103.179932	21.974073
 437	2.1850e-001	106.094360	26.716257
 438	2.1900e-001	109.184265	31.663351
 439	2.1950e-001	112.358093	36.264051
 440	2.2000e-001	115.501404	40.459811
 441	2.2050e-001	119.102478	43.957903
 442	2.2100e-001	122.383118	46.343632
 443	2.2150e-001	125.923157	47.519421
 444	2.2200e-001	128.997803	48.168300
 445	2.2250e-001	131.637573	48.597633
 446	2.2300e-001	134.849548	48.831815
 447	2.2350e-001	137.802124	49.134300
 448	2.2400e-001	140.937805	49.324573
 449	2.2450e-001	143.547058	49.470937
 450	2.2500e-001	147.003174	49.607543
 451	2.2550e-001	149.871826	49.802695
 452	2.2600e-001	152.755737	49.910028
 453	2.2650e-001	156.044006	50.217392
 454	2.2700e-001	158.836365	50.266180
 455	2.2750e-001	161.613464	50.353998
 456	2.2800e-001	165.336609	50.573544
 457	2.2850e-001	168.083191	50.710150
 458	2.2900e-001	170.860291	50.797968
 459	2.2950e-001	174.240112	50.988241
 460	2.3000e-001	176.872253	51.090695
 461	2.3050e-001	179.710388	51.222423
 462	2.3100e-001	182.701111	51.388302
 463	2.3150e-001	186.065674	51.451726
 464	2.3200e-001	188.812256	51.515150
 465	2.3250e-001	191.787720	51.612726
 466	2.3300e-001	195.106506	51.798120
 467	2.3350e-001	198.051453	51.963999
 468	2.3400e-001	201.065063	52.124999
 469	2.3450e-001	203.796387	52.154272
 470	2.3500e-001	206.878662	52.217696
 471	2.3550e-001	210.166931	52.417726
 472	2.3600e-001	212.738037	52.481151
 473	2.3650e-001	216.377258	52.666545
 474	2.3700e-001	219.367981	52.686060
 475	2.3750e-001	221.847534	52.856818
 476	2.3800e-001	224.937439	52.851939
 477	2.3850e-001	227.928162	53.051969
 478	2.3900e-001	231.071472	53.183696
 479	2.3950e-001	233.627319	53.144666
 480	2.4000e-001	237.251282	53.325181
 481	2.4050e-001	240.165710	53.437394
 482	2.4100e-001	242.935181	53.471545
 483	2.4150e-001	246.032715	53.569121
 484	2.4200e-001	248.802185	53.720363
 485	2.4250e-001	251.991272	53.783788
 486	2.4300e-001	254.806519	54.008212
 487	2.4350e-001	257.858276	54.017970
 488	2.4400e-001	260.856628	54.076515
 489	2.4450e-001	264.099121	54.154576
 490	2.4500e-001	266.799927	54.218000
 491	2.4550e-001	269.645691	54.354606
 492	2.4600e-001	273.147583	54.393637
 493	2.4650e-001	276.023865	54.544879
 494	2.4700e-001	278.945923	54.583909
 495	2.4750e-001	282.249451	54.818091
 496	2.4800e-001	284.713745	54.881516
 497	2.4850e-001	288.200378	54.935182
 498	2.4900e-001	290.969849	55.110819
 499	2.4950e-001	293.769836	55.115698
 500	2.5000e-001	296.890259	55.237667
 501	2.5050e-001	300.041199	55.315728
 502	2.5100e-001	297.500610	55.198637
 503	2.5150e-001	294.265747	55.096182
 504	2.5200e-001	290.473938	55.096182
 505	2.5250e-001	287.834167	55.081546
 506	2.5300e-001	285.484314	54.969334
