»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	8/22/2018 - 6:38:31
Configured:	08/22/18 06:37:02 AM
Executed:	08/22/18 06:37:59 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	6.20e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Volts:	-3.00
Field:	-300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 352	1.7600e-001	147.064209	74.840658
 353	1.7650e-001	143.821716	74.778855
 354	1.7700e-001	140.869141	74.822117
 355	1.7750e-001	138.053894	74.766494
 356	1.7800e-001	135.269165	74.698511
 357	1.7850e-001	131.896973	74.568724
 358	1.7900e-001	129.020691	74.667609
 359	1.7950e-001	126.098633	74.574904
 360	1.8000e-001	123.023987	74.544003
 361	1.8050e-001	120.025635	74.550183
 362	1.8100e-001	116.981506	74.476019
 363	1.8150e-001	113.883972	74.401855
 364	1.8200e-001	110.961914	74.389494
 365	1.8250e-001	108.200073	74.476019
 366	1.8300e-001	104.965210	74.358593
 367	1.8350e-001	102.210999	74.296790
 368	1.8400e-001	99.151611	74.259708
 369	1.8450e-001	95.825195	74.272068
 370	1.8500e-001	92.956543	74.241167
 371	1.8550e-001	89.645386	74.247347
 372	1.8600e-001	86.875916	74.160822
 373	1.8650e-001	84.091187	74.099019
 374	1.8700e-001	80.894470	74.154642
 375	1.8750e-001	77.980042	74.049577
 376	1.8800e-001	75.187683	74.333872
 377	1.8850e-001	71.960449	74.129921
 378	1.8900e-001	69.274902	73.950691
 379	1.8950e-001	66.101074	73.987773
 380	1.9000e-001	63.056946	74.031036
 381	1.9050e-001	60.317993	73.857986
 382	1.9100e-001	56.716919	73.746741
 383	1.9150e-001	54.122925	73.641675
 384	1.9200e-001	50.872803	73.845626
 385	1.9250e-001	47.973633	73.796183
 386	1.9300e-001	45.333862	73.709659
 387	1.9350e-001	41.702271	73.703478
 388	1.9400e-001	38.970947	73.746741
 389	1.9450e-001	36.285400	73.604593
 390	1.9500e-001	32.783508	73.530429
 391	1.9550e-001	29.998779	73.530429
 392	1.9600e-001	27.038574	73.505708
 393	1.9650e-001	23.780823	73.437724
 394	1.9700e-001	21.018982	73.369741
 395	1.9750e-001	17.677307	73.326478
 396	1.9800e-001	14.915466	73.289396
 397	1.9850e-001	11.985779	73.202872
 398	1.9900e-001	9.483337	73.048364
 399	1.9950e-001	6.202698	72.924757
 400	2.0000e-001	3.173828	73.036003
 401	2.0050e-001	0.000000	73.023642
 402	2.0100e-001	-2.746582	72.906216
 403	2.0150e-001	-5.844116	72.659003
 404	2.0200e-001	-8.949280	72.393249
 405	2.0250e-001	-11.947632	71.725774
 406	2.0300e-001	-14.724731	71.565085
