»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 8:58:21
Configured:	05/15/18 08:22:15 PM
Executed:	05/16/18 08:58:01 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 232	1.1600e-001	186.408997	48.822058
 233	1.1650e-001	192.367554	49.163573
 234	1.1700e-001	198.936462	49.427028
 235	1.1750e-001	204.986572	49.744149
 236	1.1800e-001	210.479736	50.031998
 237	1.1850e-001	216.278076	50.261301
 238	1.1900e-001	222.358704	50.534513
 239	1.1950e-001	228.576660	50.856513
 240	1.2000e-001	234.466553	51.061423
 241	1.2050e-001	240.577698	51.349271
 242	1.2100e-001	246.368408	51.598090
 243	1.2150e-001	252.372742	51.778605
 244	1.2200e-001	258.384705	52.066453
 245	1.2250e-001	264.526367	52.188423
 246	1.2300e-001	270.538330	52.407969
 247	1.2350e-001	276.565552	52.671423
 248	1.2400e-001	282.478333	52.837302
 249	1.2450e-001	288.391113	53.027575
 250	1.2500e-001	294.921875	53.364212
 251	1.2550e-001	300.399780	53.471545
 252	1.2600e-001	293.670654	53.398363
 253	1.2650e-001	287.315369	53.271515
 254	1.2700e-001	281.845093	53.027575
 255	1.2750e-001	275.825500	53.032454
 256	1.2800e-001	269.737244	52.793393
 257	1.2850e-001	263.633728	52.661666
 258	1.2900e-001	257.659912	52.568969
 259	1.2950e-001	251.976013	52.349423
 260	1.3000e-001	245.819092	52.188423
 261	1.3050e-001	239.845276	51.968878
 262	1.3100e-001	233.749390	51.856665
 263	1.3150e-001	227.989197	51.695665
 264	1.3200e-001	221.794128	51.505393
 265	1.3250e-001	215.782166	51.300483
 266	1.3300e-001	209.785461	51.217544
 267	1.3350e-001	203.926086	50.958968
 268	1.3400e-001	198.661804	50.910180
 269	1.3450e-001	191.825867	50.695513
 270	1.3500e-001	185.844421	50.417422
 271	1.3550e-001	179.161072	50.144210
 272	1.3600e-001	173.744202	50.031998
 273	1.3650e-001	167.716980	49.788058
 274	1.3700e-001	161.628723	49.583149
 275	1.3750e-001	155.662537	49.383119
 276	1.3800e-001	149.559021	49.124543
 277	1.3850e-001	143.669128	48.870846
 278	1.3900e-001	137.847900	48.636664
 279	1.3950e-001	131.622314	48.421997
 280	1.4000e-001	126.022339	48.080482
 281	1.4050e-001	119.468689	47.914603
 282	1.4100e-001	113.578796	47.621875
 283	1.4150e-001	107.704163	47.392572
 284	1.4200e-001	101.814270	47.065693
 285	1.4250e-001	95.588684	46.826632
 286	1.4300e-001	89.622498	46.504632
 287	1.4350e-001	83.618164	46.172874
 288	1.4400e-001	77.644348	45.855753
 289	1.4450e-001	72.578430	45.553268
 290	1.4500e-001	66.177368	45.158086
 291	1.4550e-001	59.448242	44.758025
 292	1.4600e-001	53.642273	44.533601
 293	1.4650e-001	47.782898	44.035964
 294	1.4700e-001	41.824341	43.782267
 295	1.4750e-001	35.858154	43.240721
 296	1.4800e-001	29.785156	42.684539
 297	1.4850e-001	23.742676	42.182024
 298	1.4900e-001	17.868042	41.635599
 299	1.4950e-001	11.741638	41.035508
 300	1.5000e-001	5.882263	40.308568
 301	1.5050e-001	0.213623	39.420628
 302	1.5100e-001	-5.813599	38.430234
 303	1.5150e-001	-11.734009	36.898293
 304	1.5200e-001	-17.082214	35.029717
 305	1.5250e-001	-23.048401	32.639109
 306	1.5300e-001	-28.793335	29.575229
 307	1.5350e-001	-34.423828	25.789287
 308	1.5400e-001	-39.924622	21.413012
 309	1.5450e-001	-45.150757	15.978039
 310	1.5500e-001	-51.834106	9.825884
 311	1.5550e-001	-57.235718	2.971183
 312	1.5600e-001	-63.163757	-4.386033
 313	1.5650e-001	-69.320679	-12.016461
