»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/8/2018 - 15:28:19
Configured:	05/08/18 02:20:49 PM
Executed:	05/08/18 03:27:13 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	8.00e-002

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	2.40
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	DisabledProfile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 201	1.0050e-001	0.123978	44.916586
 202	1.0100e-001	-2.956390	44.750707
 203	1.0150e-001	-6.132126	44.653131
 204	1.0200e-001	-8.811951	44.448222
 205	1.0250e-001	-11.854172	44.360404
 206	1.0300e-001	-14.305115	44.287222
 207	1.0350e-001	-17.662048	44.131101
 208	1.0400e-001	-20.675659	43.931070
 209	1.0450e-001	-23.727417	43.760312
 210	1.0500e-001	-26.807785	43.501737
 211	1.0550e-001	-29.945374	43.360252
 212	1.0600e-001	-32.825470	43.169979
 213	1.0650e-001	-35.686493	42.691857
 214	1.0700e-001	-37.841797	42.467433
 215	1.0750e-001	-41.685104	42.140554
 216	1.0800e-001	-44.841766	41.579493
 217	1.0850e-001	-47.760010	41.047705
 218	1.0900e-001	-50.745010	40.447614
 219	1.0950e-001	-53.844452	39.754825
 220	1.1000e-001	-56.581497	38.979098
 221	1.1050e-001	-59.309006	38.164340
 222	1.1100e-001	-62.503815	37.139794
 223	1.1150e-001	-65.517426	35.929853
 224	1.1200e-001	-68.330765	34.724792
 225	1.1250e-001	-71.287155	33.212367
 226	1.1300e-001	-74.071884	31.558457
 227	1.1350e-001	-77.180862	29.728911
 228	1.1400e-001	-79.927444	27.533455
 229	1.1450e-001	-83.122253	25.347757
 230	1.1500e-001	-85.811615	23.005937
 231	1.1550e-001	-88.777542	20.332360
 232	1.1600e-001	-91.705322	17.453873
 233	1.1650e-001	-94.871521	14.516841
 234	1.1700e-001	-97.360611	11.204143
 235	1.1750e-001	-100.641251	8.047565
 236	1.1800e-001	-103.530884	4.573866
 237	1.1850e-001	-106.086731	0.831834
 238	1.1900e-001	-109.186172	-2.885805
 239	1.1950e-001	-112.390518	-6.452201
 240	1.2000e-001	-115.098953	-10.189354
 241	1.2050e-001	-118.265152	-13.926508
 242	1.2100e-001	-121.603012	-17.405086
 243	1.2150e-001	-124.769211	-20.888542
