»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/23/2018 - 9:4:29
Configured:	05/23/18 06:37:56 AM
Executed:	05/23/18 09:04:08 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 264	2.6400e-001	284.751892	51.632272
 265	2.6500e-001	283.409119	51.673149
 266	2.6600e-001	282.211304	51.596505
 267	2.6700e-001	280.143738	51.243945
 268	2.6800e-001	279.792786	51.642491
 269	2.6900e-001	278.549194	51.535190
 270	2.7000e-001	277.351379	51.821327
 271	2.7100e-001	276.115417	51.417670
 272	2.7200e-001	275.039673	51.591396
 273	2.7300e-001	273.658752	51.514752
 274	2.7400e-001	272.590637	50.988466
 275	2.7500e-001	271.514893	51.524971
 276	2.7600e-001	270.103455	51.463656
 277	2.7700e-001	268.920898	51.264383
 278	2.7800e-001	268.241882	51.550519
 279	2.7900e-001	266.716003	51.381903
 280	2.8000e-001	265.281677	51.330807
 281	2.8100e-001	264.091492	51.366574
 282	2.8200e-001	262.809753	51.213287
 283	2.8300e-001	261.093140	51.320588
 284	2.8400e-001	260.635376	51.284821
 285	2.8500e-001	259.346008	50.743206
 286	2.8600e-001	258.071899	51.310369
 287	2.8700e-001	256.988525	51.177520
 288	2.8800e-001	255.851746	51.228616
 289	2.8900e-001	254.592896	50.227139
 290	2.9000e-001	253.570557	51.284821
 291	2.9100e-001	252.128601	50.947589
 292	2.9200e-001	250.907898	51.065109
 293	2.9300e-001	249.732971	50.973137
 294	2.9400e-001	248.191833	51.243945
 295	2.9500e-001	247.467041	50.901603
 296	2.9600e-001	246.208191	50.952699
 297	2.9700e-001	245.010376	50.681891
 298	2.9800e-001	244.438171	50.901603
 299	2.9900e-001	242.370605	50.937370
 300	3.0000e-001	241.577148	50.947589
 301	3.0100e-001	240.516663	51.075328
 302	3.0200e-001	239.051819	50.824959
 303	3.0300e-001	237.808228	50.671672
 304	3.0400e-001	236.648560	50.554152
 305	3.0500e-001	235.435486	50.681891
 306	3.0600e-001	234.245300	50.579700
 307	3.0700e-001	233.146667	50.687001
 308	3.0800e-001	231.781006	50.472398
 309	3.0900e-001	230.667114	50.472398
