»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««			
»»»  Executed Version:	5.16.2		
»»»  Vision Version:	5.16.10 (R)		
»»»  Vision Compiled:	4/26/2018		
»»»  Driver Version:	5.16.6		
»»»  Windows Version:	Windows 8		
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors		
»»»  Tester Name:	PPM21016-863		
»»»  Tester S/N:	PPM21016-863		
»»»  Internal Amp Type:	 RTI ML200V    		
»»»  Internal Amp S/N:	 iAB2-0000     		
»»»  Execution Count:	1		
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««			
			
Stored:	8/5/2018 - 16:39:49		
Configured:	8/5/2018 16:37		
Executed:	8/5/2018 16:39		
			
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««			
Sample Name:	Internal Reference Cap.		
Lot Name:	N/A		
Wafer Name:	N/A		
Die Row/Column:	0/0		
487	2.44E-01	5281.402588	8.918916
488	2.44E-01	5333.79364	8.967833
489	2.45E-01	5381.217957	9.011315
490	2.45E-01	5430.244446	9.062271
491	2.46E-01	5481.834412	9.098279
492	2.46E-01	5527.97699	9.156708
493	2.47E-01	5581.169128	9.204267
494	2.47E-01	5630.67627	9.248428
495	2.48E-01	5677.139282	9.307537
496	2.48E-01	5728.408813	9.351698
497	2.49E-01	5779.998779	9.397218
498	2.49E-01	5830.14679	9.421677
499	2.50E-01	5881.736755	9.478747
500	2.50E-01	5932.365417	9.513397
501	2.51E-01	5978.82843	9.552803
502	2.51E-01	5946.784973	9.5331
503	2.52E-01	5897.277832	9.514076
504	2.52E-01	5845.848083	9.467197
505	2.53E-01	5800.987244	9.450212
506	2.53E-01	5749.717712	9.394501
507	2.54E-01	5697.32666	9.381592
508	2.54E-01	5649.581909	9.353736
509	2.55E-01	5601.356506	9.319766
510	2.55E-01	5547.523499	9.283757
511	2.56E-01	5499.137878	9.249108
512	2.56E-01	5451.713562	9.224649
513	2.57E-01	5400.283813	9.198832
514	2.57E-01	5349.1745	9.170296
515	2.58E-01	5301.750183	9.134967
516	2.58E-01	5250.480652	9.095562
517	2.59E-01	5202.575684	9.064309
518	2.59E-01	5152.267456	9.020147
519	2.60E-01	5102.43988	9.005201
520	2.60E-01	5055.81665	8.955604
521	2.61E-01	5006.629944	8.92503
522	2.61E-01	4954.078674	8.901251
523	2.62E-01	4902.008057	8.859807
524	2.62E-01	4853.622437	8.825158
525	2.63E-01	4802.513123	8.792546
526	2.63E-01	4746.917725	8.759935
527	2.64E-01	4719.360352	8.699467
528	2.64E-01	4651.58844	8.698109
529	2.65E-01	4604.164124	8.666856
530	2.65E-01	4553.215027	8.619297
531	2.66E-01	4502.105713	8.598915
532	2.66E-01	4454.521179	8.543883
533	2.67E-01	4404.373169	8.513989
534	2.67E-01	4354.064941	8.473904
535	2.68E-01	4306.32019	8.430422
