»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/15/2018 - 20:27:43
Configured:	05/15/18 08:22:15 PM
Executed:	05/15/18 08:27:18 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 372	3.7200e-001	155.036926	36.822640
 373	3.7300e-001	153.373718	36.725801
 374	3.7400e-001	152.420044	36.665750
 375	3.7500e-001	151.214600	36.603535
 376	3.7600e-001	149.971008	36.535369
 377	3.7700e-001	148.857117	36.495335
 378	3.7800e-001	147.453308	36.398495
 379	3.7900e-001	146.423340	36.348723
 380	3.8000e-001	145.065308	36.253507
 381	3.8100e-001	144.195557	36.229162
 382	3.8200e-001	143.348694	36.161537
 383	3.8300e-001	141.685486	36.052255
 384	3.8400e-001	140.296936	36.027910
 385	3.8500e-001	138.938904	35.929989
 386	3.8600e-001	138.175964	35.881299
 387	3.8700e-001	136.695862	35.805559
 388	3.8800e-001	135.520935	35.727114
 389	3.8900e-001	134.201050	35.655161
 390	3.9000e-001	133.338928	35.586995
 391	3.9100e-001	132.011414	35.528026
 392	3.9200e-001	130.676270	35.442007
 393	3.9300e-001	129.570007	35.352742
 394	3.9400e-001	128.417969	35.302970
 395	3.9500e-001	127.189636	35.222361
 396	3.9600e-001	126.060486	35.144457
 397	3.9700e-001	124.786377	35.064930
 398	3.9800e-001	123.313904	34.986485
 399	3.9900e-001	122.406006	34.957271
 400	4.0000e-001	121.299744	34.821480
 401	4.0100e-001	119.972229	34.785774
 402	4.0200e-001	118.392944	34.634294
 403	4.0300e-001	117.660522	34.579112
 404	4.0400e-001	116.554260	34.517979
 405	4.0500e-001	114.944458	34.427632
 406	4.0600e-001	113.845825	34.408156
 407	4.0700e-001	112.960815	34.261004
 408	4.0800e-001	111.625671	34.175526
 409	4.0900e-001	110.366821	34.108983
 410	4.1000e-001	109.260559	34.000241
 411	4.1100e-001	107.772827	33.908271
 412	4.1200e-001	106.620789	33.834154
 413	4.1300e-001	105.445862	33.732446
 414	4.1400e-001	104.339600	33.657247
 415	4.1500e-001	103.416443	33.561490
 416	4.1600e-001	101.661682	33.474389
 417	4.1700e-001	100.624084	33.408387
